Channel, Sequential, Size, Real_Size, Date 
1, 44246378, 12475, 138669, 2019-11-23 23:38:36
1, 44246438, 12743, 133535, 2019-11-23 23:38:38
1, 44246498, 12621, 132357, 2019-11-23 23:38:40
1, 44246558, 12550, 135591, 2019-11-23 23:38:42
1, 44246618, 12660, 217858, 2019-11-23 23:38:44
2, 44245100, 11601, 133428, 2019-11-23 23:38:16
2, 44245160, 12535, 131938, 2019-11-23 23:38:18
2, 44245220, 13982, 133609, 2019-11-23 23:38:20
2, 44245280, 14067, 136090, 2019-11-23 23:38:22
2, 44245340, 12789, 132830, 2019-11-23 23:38:24
2, 44245400, 14043, 135540, 2019-11-23 23:38:26
2, 44245460, 12634, 133169, 2019-11-23 23:38:28
2, 44245520, 12464, 134461, 2019-11-23 23:38:30
2, 44245580, 12513, 133958, 2019-11-23 23:38:32
2, 44245640, 12502, 138041, 2019-11-23 23:38:34
2, 44245700, 12667, 134559, 2019-11-23 23:38:36
2, 44245760, 12804, 133472, 2019-11-23 23:38:38
2, 44245820, 12515, 131721, 2019-11-23 23:38:40
2, 44245880, 13978, 133305, 2019-11-23 23:38:42
2, 44245940, 12491, 200365, 2019-11-23 23:38:44
0, 44246115, 15214, 133604, 2019-11-23 23:38:16
0, 44246175, 18962, 135878, 2019-11-23 23:38:18
0, 44246235, 18270, 134489, 2019-11-23 23:38:20
0, 44246295, 18426, 136774, 2019-11-23 23:38:22
0, 44246355, 19525, 134951, 2019-11-23 23:38:24
0, 44246415, 19614, 135109, 2019-11-23 23:38:26
0, 44246475, 20916, 138532, 2019-11-23 23:38:28
0, 44246535, 19657, 139099, 2019-11-23 23:38:30
0, 44246595, 20949, 132834, 2019-11-23 23:38:32
0, 44246655, 18452, 128010, 2019-11-23 23:38:34
0, 44246715, 19826, 128893, 2019-11-23 23:38:36
0, 44246775, 20440, 137900, 2019-11-23 23:38:38
0, 44246835, 19392, 135675, 2019-11-23 23:38:40
0, 44246895, 21010, 131291, 2019-11-23 23:38:42
0, 44246955, 20986, 148806, 2019-11-23 23:38:44
1, 44246678, 14240, 135684, 2019-11-23 23:38:46
1, 44246738, 12606, 135322, 2019-11-23 23:38:48
1, 44246798, 12651, 134809, 2019-11-23 23:38:50
1, 44246858, 12679, 130768, 2019-11-23 23:38:52
1, 44246918, 12523, 137118, 2019-11-23 23:38:54
1, 44246978, 12500, 134890, 2019-11-23 23:38:56
1, 44247038, 12602, 131931, 2019-11-23 23:38:58
1, 44247098, 14120, 136264, 2019-11-23 23:39:0
1, 44247158, 12541, 133183, 2019-11-23 23:39:2
1, 44247218, 11193, 134098, 2019-11-23 23:39:4
1, 44247278, 12523, 133033, 2019-11-23 23:39:6
1, 44247338, 12535, 136794, 2019-11-23 23:39:8
1, 44247398, 12470, 134369, 2019-11-23 23:39:10
1, 44247458, 12569, 131525, 2019-11-23 23:39:12
1, 44247518, 12621, 136481, 2019-11-23 23:39:14
1, 44247578, 12762, 86025, 2019-11-23 23:39:16
4, 44246828, 11093, 135284, 2019-11-23 23:38:46
4, 44246888, 12336, 134363, 2019-11-23 23:38:48
4, 44246948, 11284, 133594, 2019-11-23 23:38:50
4, 44247008, 11320, 134080, 2019-11-23 23:38:52
4, 44247068, 12294, 133600, 2019-11-23 23:38:54
4, 44247128, 11119, 135291, 2019-11-23 23:38:56
4, 44247188, 11080, 132272, 2019-11-23 23:38:58
4, 44247248, 12367, 137093, 2019-11-23 23:39:0
4, 44247308, 12340, 135136, 2019-11-23 23:39:2
4, 44247368, 12407, 131695, 2019-11-23 23:39:4
4, 44247428, 12290, 136105, 2019-11-23 23:39:6
4, 44247488, 11124, 133080, 2019-11-23 23:39:8
4, 44247548, 11287, 134654, 2019-11-23 23:39:10
4, 44247608, 11208, 133206, 2019-11-23 23:39:12
4, 44247668, 11031, 136206, 2019-11-23 23:39:14
4, 44247728, 12409, 82870, 2019-11-23 23:39:16
3, 44245884, 8062, 134306, 2019-11-23 23:38:46
3, 44245944, 7390, 133849, 2019-11-23 23:38:48
3, 44246004, 7923, 134527, 2019-11-23 23:38:50
3, 44246064, 7823, 134245, 2019-11-23 23:38:52
3, 44246124, 8020, 134501, 2019-11-23 23:38:54
3, 44246184, 8160, 134278, 2019-11-23 23:38:56
3, 44246244, 8152, 134120, 2019-11-23 23:38:58
3, 44246304, 8174, 133820, 2019-11-23 23:39:0
3, 44246364, 8077, 134639, 2019-11-23 23:39:2
3, 44246424, 8153, 134620, 2019-11-23 23:39:4
3, 44246484, 8101, 134479, 2019-11-23 23:39:6
3, 44246544, 8087, 133149, 2019-11-23 23:39:8
3, 44246604, 7757, 135206, 2019-11-23 23:39:10
3, 44246664, 8056, 134821, 2019-11-23 23:39:12
3, 44246724, 7697, 132975, 2019-11-23 23:39:14
3, 44246784, 7046, 82744, 2019-11-23 23:39:16
5, 44245863, 9670, 134418, 2019-11-23 23:38:46
5, 44245923, 9568, 133838, 2019-11-23 23:38:48
5, 44245983, 10868, 134772, 2019-11-23 23:38:50
5, 44246043, 10824, 133693, 2019-11-23 23:38:52
5, 44246103, 10794, 134869, 2019-11-23 23:38:54
5, 44246163, 10778, 134516, 2019-11-23 23:38:56
5, 44246223, 10853, 134085, 2019-11-23 23:38:58
5, 44246283, 10762, 134299, 2019-11-23 23:39:0
5, 44246343, 10739, 133988, 2019-11-23 23:39:2
5, 44246403, 10800, 134044, 2019-11-23 23:39:4
5, 44246463, 9715, 134629, 2019-11-23 23:39:6
5, 44246523, 9683, 134660, 2019-11-23 23:39:8
5, 44246583, 10758, 133574, 2019-11-23 23:39:10
5, 44246643, 9619, 135471, 2019-11-23 23:39:12
5, 44246703, 10688, 133454, 2019-11-23 23:39:14
5, 44246763, 9611, 80137, 2019-11-23 23:39:16
2, 44246000, 12660, 134936, 2019-11-23 23:38:46
2, 44246060, 12565, 130674, 2019-11-23 23:38:48
2, 44246120, 12577, 136260, 2019-11-23 23:38:50
2, 44246180, 12508, 132248, 2019-11-23 23:38:52
2, 44246240, 12413, 133901, 2019-11-23 23:38:54
2, 44246300, 12556, 135287, 2019-11-23 23:38:56
2, 44246360, 11119, 133608, 2019-11-23 23:38:58
2, 44246420, 12561, 133729, 2019-11-23 23:39:0
2, 44246480, 12557, 134263, 2019-11-23 23:39:2
2, 44246540, 12541, 140403, 2019-11-23 23:39:4
2, 44246600, 12637, 131195, 2019-11-23 23:39:6
2, 44246660, 11184, 132587, 2019-11-23 23:39:8
2, 44246720, 12661, 133335, 2019-11-23 23:39:10
2, 44246780, 12529, 136295, 2019-11-23 23:39:12
2, 44246840, 12489, 132694, 2019-11-23 23:39:14
2, 44246900, 13888, 81139, 2019-11-23 23:39:16
6, 44247081, 13708, 136592, 2019-11-23 23:38:46
6, 44247141, 13678, 135848, 2019-11-23 23:38:48
6, 44247201, 14796, 135058, 2019-11-23 23:38:50
6, 44247261, 16448, 129897, 2019-11-23 23:38:52
6, 44247321, 13674, 132254, 2019-11-23 23:38:54
6, 44247381, 14737, 141392, 2019-11-23 23:38:56
6, 44247441, 14723, 129014, 2019-11-23 23:38:58
6, 44247501, 14877, 131475, 2019-11-23 23:39:0
6, 44247561, 13612, 133637, 2019-11-23 23:39:2
6, 44247621, 14786, 135905, 2019-11-23 23:39:4
6, 44247681, 14867, 136990, 2019-11-23 23:39:6
6, 44247741, 14827, 132024, 2019-11-23 23:39:8
6, 44247801, 12764, 137767, 2019-11-23 23:39:10
6, 44247861, 13634, 138050, 2019-11-23 23:39:12
6, 44247921, 14887, 127306, 2019-11-23 23:39:14
6, 44247981, 14805, 82575, 2019-11-23 23:39:16
0, 44247015, 19874, 133489, 2019-11-23 23:38:46
0, 44247075, 19947, 136644, 2019-11-23 23:38:48
0, 44247135, 21312, 133260, 2019-11-23 23:38:50
0, 44247195, 20341, 135093, 2019-11-23 23:38:52
0, 44247255, 20409, 126706, 2019-11-23 23:38:54
0, 44247315, 18197, 126332, 2019-11-23 23:38:56
0, 44247375, 20662, 133331, 2019-11-23 23:38:58
0, 44247435, 19321, 136733, 2019-11-23 23:39:0
0, 44247495, 20668, 138390, 2019-11-23 23:39:2
0, 44247555, 20865, 137066, 2019-11-23 23:39:4
0, 44247615, 20211, 128496, 2019-11-23 23:39:6
0, 44247675, 17047, 130894, 2019-11-23 23:39:8
0, 44247735, 20772, 139322, 2019-11-23 23:39:10
0, 44247795, 19657, 133037, 2019-11-23 23:39:12
0, 44247855, 20884, 139069, 2019-11-23 23:39:14
0, 44247915, 19675, 144133, 2019-11-23 23:39:16
1, 44247638, 14094, 135959, 2019-11-23 23:39:18
1, 44247698, 12574, 133562, 2019-11-23 23:39:20
1, 44247758, 14089, 135159, 2019-11-23 23:39:22
1, 44247818, 12433, 132256, 2019-11-23 23:39:24
1, 44247878, 12547, 135470, 2019-11-23 23:39:26
1, 44247938, 12466, 134883, 2019-11-23 23:39:28
1, 44247998, 12548, 135020, 2019-11-23 23:39:30
1, 44248058, 12590, 134499, 2019-11-23 23:39:32
1, 44248118, 12704, 134544, 2019-11-23 23:39:34
1, 44248178, 12718, 131427, 2019-11-23 23:39:36
1, 44248238, 12759, 135646, 2019-11-23 23:39:38
1, 44248298, 12745, 132771, 2019-11-23 23:39:40
1, 44248358, 12661, 135194, 2019-11-23 23:39:42
1, 44248418, 12469, 133882, 2019-11-23 23:39:44
1, 44248478, 12594, 222158, 2019-11-23 23:39:46
4, 44247788, 12265, 134117, 2019-11-23 23:39:18
4, 44247848, 11087, 132859, 2019-11-23 23:39:20
4, 44247908, 12315, 135381, 2019-11-23 23:39:22
4, 44247968, 11090, 133349, 2019-11-23 23:39:24
4, 44248028, 11128, 134896, 2019-11-23 23:39:26
4, 44248088, 11258, 133782, 2019-11-23 23:39:28
4, 44248148, 11099, 133889, 2019-11-23 23:39:30
4, 44248208, 12360, 134900, 2019-11-23 23:39:32
4, 44248268, 11258, 135155, 2019-11-23 23:39:34
4, 44248328, 12328, 133837, 2019-11-23 23:39:36
4, 44248388, 11098, 135173, 2019-11-23 23:39:38
4, 44248448, 11073, 135759, 2019-11-23 23:39:40
4, 44248508, 12327, 131925, 2019-11-23 23:39:42
4, 44248568, 11132, 134329, 2019-11-23 23:39:44
4, 44248628, 11105, 217350, 2019-11-23 23:39:46
5, 44246823, 9611, 135000, 2019-11-23 23:39:18
5, 44246883, 10740, 134220, 2019-11-23 23:39:20
5, 44246943, 10732, 134282, 2019-11-23 23:39:22
5, 44247003, 10728, 134259, 2019-11-23 23:39:24
5, 44247063, 10891, 134089, 2019-11-23 23:39:26
5, 44247123, 10903, 134422, 2019-11-23 23:39:28
5, 44247183, 10739, 134385, 2019-11-23 23:39:30
5, 44247243, 10695, 134714, 2019-11-23 23:39:32
5, 44247303, 10749, 133651, 2019-11-23 23:39:34
5, 44247363, 10922, 134637, 2019-11-23 23:39:36
5, 44247423, 10838, 134021, 2019-11-23 23:39:38
5, 44247483, 10817, 134357, 2019-11-23 23:39:40
5, 44247543, 10858, 134381, 2019-11-23 23:39:42
5, 44247603, 10798, 133925, 2019-11-23 23:39:44
5, 44247663, 9639, 212761, 2019-11-23 23:39:46
2, 44246960, 12452, 137406, 2019-11-23 23:39:18
2, 44247020, 12481, 131161, 2019-11-23 23:39:20
2, 44247080, 12732, 132238, 2019-11-23 23:39:22
2, 44247140, 12640, 134592, 2019-11-23 23:39:24
2, 44247200, 12884, 137942, 2019-11-23 23:39:26
2, 44247260, 12651, 131051, 2019-11-23 23:39:28
2, 44247320, 12540, 134243, 2019-11-23 23:39:30
2, 44247380, 14216, 137126, 2019-11-23 23:39:32
2, 44247440, 12823, 134866, 2019-11-23 23:39:34
2, 44247500, 11178, 131338, 2019-11-23 23:39:36
2, 44247560, 12643, 136345, 2019-11-23 23:39:38
2, 44247620, 12502, 131905, 2019-11-23 23:39:40
2, 44247680, 12419, 139316, 2019-11-23 23:39:42
2, 44247740, 12600, 130118, 2019-11-23 23:39:44
2, 44247800, 14019, 222729, 2019-11-23 23:39:46
3, 44246844, 7192, 134229, 2019-11-23 23:39:18
3, 44246904, 8029, 134075, 2019-11-23 23:39:20
3, 44246964, 8231, 134584, 2019-11-23 23:39:22
3, 44247024, 8060, 134051, 2019-11-23 23:39:24
3, 44247084, 8111, 134398, 2019-11-23 23:39:26
3, 44247144, 8150, 134863, 2019-11-23 23:39:28
3, 44247204, 8186, 133067, 2019-11-23 23:39:30
3, 44247264, 8230, 135705, 2019-11-23 23:39:32
3, 44247324, 7398, 133443, 2019-11-23 23:39:34
3, 44247384, 8107, 132952, 2019-11-23 23:39:36
3, 44247444, 7898, 136623, 2019-11-23 23:39:38
3, 44247504, 7150, 133447, 2019-11-23 23:39:40
3, 44247564, 8096, 134366, 2019-11-23 23:39:42
3, 44247624, 7979, 133776, 2019-11-23 23:39:44
3, 44247684, 8122, 205851, 2019-11-23 23:39:46
6, 44248041, 13636, 139529, 2019-11-23 23:39:18
6, 44248101, 13565, 141496, 2019-11-23 23:39:20
6, 44248161, 16555, 128871, 2019-11-23 23:39:22
6, 44248221, 14817, 132804, 2019-11-23 23:39:24
6, 44248281, 13696, 134093, 2019-11-23 23:39:26
6, 44248341, 13648, 139471, 2019-11-23 23:39:28
6, 44248401, 14856, 127930, 2019-11-23 23:39:30
6, 44248461, 14847, 134438, 2019-11-23 23:39:32
6, 44248521, 13676, 138570, 2019-11-23 23:39:34
6, 44248581, 14831, 138044, 2019-11-23 23:39:36
6, 44248641, 16454, 130477, 2019-11-23 23:39:38
6, 44248701, 16388, 129400, 2019-11-23 23:39:40
6, 44248761, 14744, 134816, 2019-11-23 23:39:42
6, 44248821, 14842, 141422, 2019-11-23 23:39:44
6, 44248881, 16520, 199765, 2019-11-23 23:39:46
0, 44247975, 19443, 136794, 2019-11-23 23:39:18
0, 44248035, 20953, 132496, 2019-11-23 23:39:20
0, 44248095, 19584, 140145, 2019-11-23 23:39:22
0, 44248155, 18645, 132083, 2019-11-23 23:39:24
0, 44248215, 19318, 130537, 2019-11-23 23:39:26
0, 44248275, 20618, 136848, 2019-11-23 23:39:28
0, 44248335, 19324, 138955, 2019-11-23 23:39:30
0, 44248395, 19663, 133289, 2019-11-23 23:39:32
0, 44248455, 19820, 135586, 2019-11-23 23:39:34
0, 44248515, 21346, 131550, 2019-11-23 23:39:36
0, 44248575, 19847, 135744, 2019-11-23 23:39:38
0, 44248635, 21255, 133813, 2019-11-23 23:39:40
0, 44248695, 19819, 132619, 2019-11-23 23:39:42
0, 44248755, 21201, 135654, 2019-11-23 23:39:44
0, 44248815, 18681, 144957, 2019-11-23 23:39:46
4, 44248688, 11108, 132502, 2019-11-23 23:39:48
4, 44248748, 12399, 135862, 2019-11-23 23:39:50
4, 44248808, 11114, 136122, 2019-11-23 23:39:52
4, 44248868, 12430, 133922, 2019-11-23 23:39:54
4, 44248928, 11056, 134107, 2019-11-23 23:39:56
4, 44248988, 12434, 135239, 2019-11-23 23:39:58
4, 44249048, 12434, 134395, 2019-11-23 23:40:0
4, 44249108, 12435, 132218, 2019-11-23 23:40:2
4, 44249168, 11090, 133421, 2019-11-23 23:40:4
4, 44249228, 10926, 135285, 2019-11-23 23:40:6
4, 44249288, 12550, 135419, 2019-11-23 23:40:8
4, 44249348, 12370, 134012, 2019-11-23 23:40:10
4, 44249408, 11165, 134774, 2019-11-23 23:40:12
4, 44249468, 12277, 133029, 2019-11-23 23:40:14
4, 44249528, 11057, 135695, 2019-11-23 23:40:16
4, 44249588, 11166, 78802, 2019-11-23 23:40:18
1, 44248538, 12580, 134770, 2019-11-23 23:39:48
1, 44248598, 12485, 133281, 2019-11-23 23:39:50
1, 44248658, 12603, 133064, 2019-11-23 23:39:52
1, 44248718, 12645, 135459, 2019-11-23 23:39:54
1, 44248778, 12584, 132441, 2019-11-23 23:39:56
1, 44248838, 14137, 135166, 2019-11-23 23:39:58
1, 44248898, 12557, 134123, 2019-11-23 23:40:0
1, 44248958, 12559, 133632, 2019-11-23 23:40:2
1, 44249018, 12771, 133533, 2019-11-23 23:40:4
1, 44249078, 14217, 133950, 2019-11-23 23:40:6
1, 44249138, 12669, 137338, 2019-11-23 23:40:8
1, 44249198, 12693, 134508, 2019-11-23 23:40:10
1, 44249258, 11198, 130871, 2019-11-23 23:40:12
1, 44249318, 12539, 134606, 2019-11-23 23:40:14
1, 44249378, 12780, 134698, 2019-11-23 23:40:16
1, 44249438, 12718, 89940, 2019-11-23 23:40:18
3, 44247744, 8149, 133702, 2019-11-23 23:39:48
3, 44247804, 8013, 134520, 2019-11-23 23:39:50
3, 44247864, 8205, 133941, 2019-11-23 23:39:52
3, 44247924, 8045, 134348, 2019-11-23 23:39:54
3, 44247984, 7728, 134212, 2019-11-23 23:39:56
3, 44248044, 8132, 134571, 2019-11-23 23:39:58
3, 44248104, 6729, 133310, 2019-11-23 23:40:0
3, 44248164, 7108, 138768, 2019-11-23 23:40:2
3, 44248224, 8055, 130950, 2019-11-23 23:40:4
3, 44248284, 7986, 134444, 2019-11-23 23:40:6
3, 44248344, 8090, 133478, 2019-11-23 23:40:8
3, 44248404, 8005, 134466, 2019-11-23 23:40:10
3, 44248464, 8002, 134724, 2019-11-23 23:40:12
3, 44248524, 7947, 133843, 2019-11-23 23:40:14
3, 44248584, 8278, 134072, 2019-11-23 23:40:16
3, 44248644, 8275, 82701, 2019-11-23 23:40:18
5, 44247723, 9670, 133577, 2019-11-23 23:39:48
5, 44247783, 9594, 134727, 2019-11-23 23:39:50
5, 44247843, 9561, 134490, 2019-11-23 23:39:52
5, 44247903, 10702, 134518, 2019-11-23 23:39:54
5, 44247963, 10747, 134682, 2019-11-23 23:39:56
5, 44248023, 10789, 133837, 2019-11-23 23:39:58
5, 44248083, 10793, 133977, 2019-11-23 23:40:0
5, 44248143, 10719, 133833, 2019-11-23 23:40:2
5, 44248203, 9512, 134651, 2019-11-23 23:40:4
5, 44248263, 10701, 135162, 2019-11-23 23:40:6
5, 44248323, 10712, 133833, 2019-11-23 23:40:8
5, 44248383, 10531, 134534, 2019-11-23 23:40:10
5, 44248443, 10679, 134223, 2019-11-23 23:40:12
5, 44248503, 10661, 135004, 2019-11-23 23:40:14
5, 44248563, 10536, 133510, 2019-11-23 23:40:16
5, 44248623, 10598, 81021, 2019-11-23 23:40:18
2, 44247860, 12510, 133647, 2019-11-23 23:39:48
2, 44247920, 11219, 131537, 2019-11-23 23:39:50
2, 44247980, 12691, 134002, 2019-11-23 23:39:52
2, 44248040, 11250, 137208, 2019-11-23 23:39:54
2, 44248100, 12714, 130293, 2019-11-23 23:39:56
2, 44248160, 12861, 135662, 2019-11-23 23:39:58
2, 44248220, 14195, 135087, 2019-11-23 23:40:0
2, 44248280, 11237, 131532, 2019-11-23 23:40:2
2, 44248340, 12602, 135271, 2019-11-23 23:40:4
2, 44248400, 14162, 138236, 2019-11-23 23:40:6
2, 44248460, 11410, 131477, 2019-11-23 23:40:8
2, 44248520, 12625, 132784, 2019-11-23 23:40:10
2, 44248580, 12890, 139677, 2019-11-23 23:40:12
2, 44248640, 11837, 132555, 2019-11-23 23:40:14
2, 44248700, 12940, 136303, 2019-11-23 23:40:16
2, 44248760, 13195, 77897, 2019-11-23 23:40:18
6, 44248941, 14854, 130734, 2019-11-23 23:39:48
6, 44249001, 13653, 137544, 2019-11-23 23:39:50
6, 44249061, 14785, 137649, 2019-11-23 23:39:52
6, 44249121, 14850, 129026, 2019-11-23 23:39:54
6, 44249181, 14848, 131522, 2019-11-23 23:39:56
6, 44249241, 13716, 140485, 2019-11-23 23:39:58
6, 44249301, 13584, 137109, 2019-11-23 23:40:0
6, 44249361, 14751, 127706, 2019-11-23 23:40:2
6, 44249421, 14731, 132984, 2019-11-23 23:40:4
6, 44249481, 13614, 140232, 2019-11-23 23:40:6
6, 44249541, 13597, 138970, 2019-11-23 23:40:8
6, 44249601, 14714, 127491, 2019-11-23 23:40:10
6, 44249661, 14810, 135187, 2019-11-23 23:40:12
6, 44249721, 13653, 136740, 2019-11-23 23:40:14
6, 44249781, 14717, 140608, 2019-11-23 23:40:16
6, 44249841, 16406, 69591, 2019-11-23 23:40:18
0, 44248875, 20947, 136520, 2019-11-23 23:39:48
0, 44248935, 21396, 129256, 2019-11-23 23:39:50
0, 44248995, 20236, 132994, 2019-11-23 23:39:52
0, 44249055, 18896, 134329, 2019-11-23 23:39:54
0, 44249115, 21207, 134750, 2019-11-23 23:39:56
0, 44249175, 19988, 131105, 2019-11-23 23:39:58
0, 44249235, 21244, 138581, 2019-11-23 23:40:0
0, 44249295, 19973, 138761, 2019-11-23 23:40:2
0, 44249355, 19911, 133970, 2019-11-23 23:40:4
0, 44249415, 21386, 127333, 2019-11-23 23:40:6
0, 44249475, 21380, 136883, 2019-11-23 23:40:8
0, 44249535, 18932, 124308, 2019-11-23 23:40:10
0, 44249595, 21964, 135633, 2019-11-23 23:40:12
0, 44249655, 19650, 131848, 2019-11-23 23:40:14
0, 44249715, 20503, 134458, 2019-11-23 23:40:16
0, 44249775, 18041, 157068, 2019-11-23 23:40:18
4, 44249648, 12338, 132172, 2019-11-23 23:40:20
4, 44249708, 11078, 135325, 2019-11-23 23:40:22
4, 44249768, 11017, 134873, 2019-11-23 23:40:24
4, 44249828, 12361, 135227, 2019-11-23 23:40:26
4, 44249888, 12355, 134432, 2019-11-23 23:40:28
4, 44249948, 12448, 133647, 2019-11-23 23:40:30
4, 44250008, 10938, 135368, 2019-11-23 23:40:32
4, 44250068, 12377, 134139, 2019-11-23 23:40:34
4, 44250128, 11226, 133236, 2019-11-23 23:40:36
4, 44250188, 12516, 132279, 2019-11-23 23:40:38
4, 44250248, 12281, 137471, 2019-11-23 23:40:40
4, 44250308, 11243, 133681, 2019-11-23 23:40:42
4, 44250368, 11162, 134585, 2019-11-23 23:40:44
4, 44250428, 12295, 132923, 2019-11-23 23:40:46
4, 44250488, 11138, 135223, 2019-11-23 23:40:48
4, 44250548, 12320, 83434, 2019-11-23 23:40:50
5, 44248683, 10701, 133780, 2019-11-23 23:40:20
5, 44248743, 10790, 134754, 2019-11-23 23:40:22
5, 44248803, 10685, 134012, 2019-11-23 23:40:24
5, 44248863, 10699, 134048, 2019-11-23 23:40:26
5, 44248923, 10775, 134452, 2019-11-23 23:40:28
5, 44248983, 10754, 133793, 2019-11-23 23:40:30
5, 44249043, 10691, 134104, 2019-11-23 23:40:32
5, 44249103, 10804, 134432, 2019-11-23 23:40:34
5, 44249163, 10812, 134526, 2019-11-23 23:40:36
5, 44249223, 10822, 134414, 2019-11-23 23:40:38
5, 44249283, 10840, 134452, 2019-11-23 23:40:40
5, 44249343, 10789, 133400, 2019-11-23 23:40:42
5, 44249403, 9683, 134669, 2019-11-23 23:40:44
5, 44249463, 10785, 134611, 2019-11-23 23:40:46
5, 44249523, 10883, 134200, 2019-11-23 23:40:48
5, 44249583, 10764, 83297, 2019-11-23 23:40:50
2, 44248820, 12030, 131439, 2019-11-23 23:40:20
2, 44248880, 13222, 134045, 2019-11-23 23:40:22
2, 44248940, 13477, 134335, 2019-11-23 23:40:24
2, 44249000, 11939, 134017, 2019-11-23 23:40:26
2, 44249060, 13778, 133291, 2019-11-23 23:40:28
2, 44249120, 13530, 135860, 2019-11-23 23:40:30
2, 44249180, 11946, 131171, 2019-11-23 23:40:32
2, 44249240, 13802, 135432, 2019-11-23 23:40:34
2, 44249300, 12204, 133274, 2019-11-23 23:40:36
2, 44249360, 12369, 134701, 2019-11-23 23:40:38
2, 44249420, 12520, 133586, 2019-11-23 23:40:40
2, 44249480, 13868, 136109, 2019-11-23 23:40:42
2, 44249540, 12121, 134591, 2019-11-23 23:40:44
2, 44249600, 13698, 136418, 2019-11-23 23:40:46
2, 44249660, 13644, 133515, 2019-11-23 23:40:48
2, 44249720, 12420, 77664, 2019-11-23 23:40:50
1, 44249498, 12614, 137138, 2019-11-23 23:40:20
1, 44249558, 12797, 132445, 2019-11-23 23:40:22
1, 44249618, 12724, 136609, 2019-11-23 23:40:24
1, 44249678, 12848, 132244, 2019-11-23 23:40:26
1, 44249738, 12789, 134971, 2019-11-23 23:40:28
1, 44249798, 11502, 132286, 2019-11-23 23:40:30
1, 44249858, 12772, 138207, 2019-11-23 23:40:32
1, 44249918, 12963, 135172, 2019-11-23 23:40:34
1, 44249978, 13016, 135123, 2019-11-23 23:40:36
1, 44250038, 13020, 134704, 2019-11-23 23:40:38
1, 44250098, 13044, 134217, 2019-11-23 23:40:40
1, 44250158, 13068, 135111, 2019-11-23 23:40:42
1, 44250218, 12956, 131850, 2019-11-23 23:40:44
1, 44250278, 11603, 134127, 2019-11-23 23:40:46
1, 44250338, 11559, 133801, 2019-11-23 23:40:48
1, 44250398, 13038, 85945, 2019-11-23 23:40:50
3, 44248704, 7982, 135329, 2019-11-23 23:40:20
3, 44248764, 7875, 134403, 2019-11-23 23:40:22
3, 44248824, 7947, 134061, 2019-11-23 23:40:24
3, 44248884, 7946, 134149, 2019-11-23 23:40:26
3, 44248944, 8097, 134484, 2019-11-23 23:40:28
3, 44249004, 8029, 134249, 2019-11-23 23:40:30
3, 44249064, 8234, 133883, 2019-11-23 23:40:32
3, 44249124, 8006, 134249, 2019-11-23 23:40:34
3, 44249184, 8117, 134718, 2019-11-23 23:40:36
3, 44249244, 8099, 134363, 2019-11-23 23:40:38
3, 44249304, 7993, 133564, 2019-11-23 23:40:40
3, 44249364, 7677, 134783, 2019-11-23 23:40:42
3, 44249424, 7903, 134252, 2019-11-23 23:40:44
3, 44249484, 7615, 134425, 2019-11-23 23:40:46
3, 44249544, 7247, 136676, 2019-11-23 23:40:48
3, 44249604, 8073, 76845, 2019-11-23 23:40:50
6, 44249901, 14779, 129455, 2019-11-23 23:40:20
6, 44249961, 12697, 130895, 2019-11-23 23:40:22
6, 44250021, 14670, 141000, 2019-11-23 23:40:24
6, 44250081, 14921, 129410, 2019-11-23 23:40:26
6, 44250141, 14802, 135236, 2019-11-23 23:40:28
6, 44250201, 12712, 139771, 2019-11-23 23:40:30
6, 44250261, 13548, 136625, 2019-11-23 23:40:32
6, 44250321, 14791, 131731, 2019-11-23 23:40:34
6, 44250381, 16543, 132346, 2019-11-23 23:40:36
6, 44250441, 13663, 136047, 2019-11-23 23:40:38
6, 44250501, 14694, 128530, 2019-11-23 23:40:40
6, 44250561, 16426, 135742, 2019-11-23 23:40:42
6, 44250621, 16325, 133300, 2019-11-23 23:40:44
6, 44250681, 13700, 138109, 2019-11-23 23:40:46
6, 44250741, 13601, 137766, 2019-11-23 23:40:48
6, 44250801, 14823, 59921, 2019-11-23 23:40:50
0, 44249835, 18040, 133583, 2019-11-23 23:40:20
0, 44249895, 18748, 135619, 2019-11-23 23:40:22
0, 44249955, 19416, 136481, 2019-11-23 23:40:24
0, 44250015, 19115, 137552, 2019-11-23 23:40:26
0, 44250075, 20123, 128719, 2019-11-23 23:40:28
0, 44250135, 22261, 138285, 2019-11-23 23:40:30
0, 44250195, 20511, 131636, 2019-11-23 23:40:32
0, 44250255, 20317, 136361, 2019-11-23 23:40:34
0, 44250315, 21552, 135520, 2019-11-23 23:40:36
0, 44250375, 19460, 130926, 2019-11-23 23:40:38
0, 44250435, 15806, 132899, 2019-11-23 23:40:40
0, 44250495, 16943, 140441, 2019-11-23 23:40:42
0, 44250555, 20407, 135751, 2019-11-23 23:40:44
0, 44250615, 21765, 139595, 2019-11-23 23:40:46
0, 44250675, 19466, 136057, 2019-11-23 23:40:48
0, 44250735, 21721, 139252, 2019-11-23 23:40:50
1, 44250458, 13081, 134484, 2019-11-23 23:40:52
1, 44250518, 11573, 132448, 2019-11-23 23:40:54
1, 44250578, 12952, 135471, 2019-11-23 23:40:56
1, 44250638, 11517, 132585, 2019-11-23 23:40:58
1, 44250698, 12923, 136572, 2019-11-23 23:41:0
1, 44250758, 12879, 133966, 2019-11-23 23:41:2
