Channel, Sequential, Size, Date 
5, 44327411, 10749, 2019-11-24 0:24:7
5, 44327471, 10775, 2019-11-24 0:24:9
5, 44327531, 10753, 2019-11-24 0:24:11
5, 44327591, 10748, 2019-11-24 0:24:13
5, 44327651, 10755, 2019-11-24 0:24:15
5, 44327711, 10750, 2019-11-24 0:24:17
5, 44327771, 10708, 2019-11-24 0:24:19
5, 44327831, 10662, 2019-11-24 0:24:21
5, 44327891, 9601, 2019-11-24 0:24:23
0, 44328144, 17377, 2019-11-24 0:23:53
0, 44328204, 20557, 2019-11-24 0:23:55
0, 44328264, 14836, 2019-11-24 0:23:57
0, 44328324, 20044, 2019-11-24 0:23:59
0, 44328384, 18924, 2019-11-24 0:24:1
0, 44328444, 21235, 2019-11-24 0:24:3
0, 44328504, 20177, 2019-11-24 0:24:5
0, 44328564, 20112, 2019-11-24 0:24:7
0, 44328624, 19997, 2019-11-24 0:24:9
0, 44328684, 21027, 2019-11-24 0:24:11
0, 44328744, 21153, 2019-11-24 0:24:13
0, 44328804, 21008, 2019-11-24 0:24:15
0, 44328864, 19901, 2019-11-24 0:24:17
0, 44328924, 21026, 2019-11-24 0:24:19
0, 44328984, 21150, 2019-11-24 0:24:21
0, 44329044, 19782, 2019-11-24 0:24:23
3, 44327012, 8064, 2019-11-24 0:23:53
3, 44327072, 7948, 2019-11-24 0:23:55
3, 44327132, 7930, 2019-11-24 0:23:57
3, 44327192, 7894, 2019-11-24 0:23:59
3, 44327252, 7831, 2019-11-24 0:24:1
3, 44327312, 7939, 2019-11-24 0:24:3
3, 44327372, 7023, 2019-11-24 0:24:5
3, 44327432, 7615, 2019-11-24 0:24:7
3, 44327492, 7900, 2019-11-24 0:24:9
3, 44327552, 7483, 2019-11-24 0:24:11
3, 44327612, 7110, 2019-11-24 0:24:13
3, 44327672, 6982, 2019-11-24 0:24:15
3, 44327732, 7937, 2019-11-24 0:24:17
3, 44327792, 8044, 2019-11-24 0:24:19
3, 44327852, 7920, 2019-11-24 0:24:21
3, 44327912, 7943, 2019-11-24 0:24:23
2, 44327128, 13316, 2019-11-24 0:23:53
2, 44327188, 12455, 2019-11-24 0:23:55
2, 44327248, 13417, 2019-11-24 0:23:57
2, 44327308, 13291, 2019-11-24 0:23:59
2, 44327368, 13272, 2019-11-24 0:24:1
2, 44327428, 13201, 2019-11-24 0:24:3
2, 44327488, 13284, 2019-11-24 0:24:5
2, 44327548, 11983, 2019-11-24 0:24:7
2, 44327608, 13374, 2019-11-24 0:24:9
2, 44327668, 13190, 2019-11-24 0:24:11
2, 44327728, 11857, 2019-11-24 0:24:13
2, 44327788, 11754, 2019-11-24 0:24:15
2, 44327848, 13115, 2019-11-24 0:24:17
2, 44327908, 13229, 2019-11-24 0:24:19
2, 44327968, 13200, 2019-11-24 0:24:21
2, 44328028, 13583, 2019-11-24 0:24:23
6, 44329171, 15040, 2019-11-24 0:24:25
6, 44329231, 14789, 2019-11-24 0:24:27
6, 44329291, 14777, 2019-11-24 0:24:29
6, 44329351, 16370, 2019-11-24 0:24:31
6, 44329411, 14909, 2019-11-24 0:24:33
6, 44329471, 13610, 2019-11-24 0:24:35
6, 44329531, 16455, 2019-11-24 0:24:37
6, 44329591, 14830, 2019-11-24 0:24:39
6, 44329651, 13658, 2019-11-24 0:24:41
6, 44329711, 14778, 2019-11-24 0:24:43
6, 44329771, 16397, 2019-11-24 0:24:45
6, 44329831, 14828, 2019-11-24 0:24:47
6, 44329891, 13753, 2019-11-24 0:24:49
6, 44329951, 14748, 2019-11-24 0:24:51
6, 44330011, 14785, 2019-11-24 0:24:53
0, 44329104, 21462, 2019-11-24 0:24:25
0, 44329164, 21360, 2019-11-24 0:24:27
0, 44329224, 21222, 2019-11-24 0:24:29
0, 44329284, 21204, 2019-11-24 0:24:31
0, 44329344, 21255, 2019-11-24 0:24:33
0, 44329404, 21253, 2019-11-24 0:24:35
0, 44329464, 21245, 2019-11-24 0:24:37
0, 44329524, 19945, 2019-11-24 0:24:39
0, 44329584, 19823, 2019-11-24 0:24:41
0, 44329644, 21329, 2019-11-24 0:24:43
0, 44329704, 21271, 2019-11-24 0:24:45
0, 44329764, 18696, 2019-11-24 0:24:47
0, 44329824, 21136, 2019-11-24 0:24:49
0, 44329884, 21304, 2019-11-24 0:24:51
0, 44329944, 21300, 2019-11-24 0:24:53
1, 44328768, 13011, 2019-11-24 0:24:25
1, 44328828, 12852, 2019-11-24 0:24:27
1, 44328888, 12908, 2019-11-24 0:24:29
1, 44328948, 13017, 2019-11-24 0:24:31
1, 44329008, 11654, 2019-11-24 0:24:33
1, 44329068, 11584, 2019-11-24 0:24:35
1, 44329128, 11459, 2019-11-24 0:24:37
1, 44329188, 13046, 2019-11-24 0:24:39
1, 44329248, 11600, 2019-11-24 0:24:41
1, 44329308, 12936, 2019-11-24 0:24:43
1, 44329368, 12923, 2019-11-24 0:24:45
1, 44329428, 12965, 2019-11-24 0:24:47
1, 44329488, 11577, 2019-11-24 0:24:49
1, 44329548, 13044, 2019-11-24 0:24:51
1, 44329608, 12952, 2019-11-24 0:24:53
4, 44328917, 11086, 2019-11-24 0:24:25
4, 44328977, 12332, 2019-11-24 0:24:27
4, 44329037, 10977, 2019-11-24 0:24:29
4, 44329097, 12309, 2019-11-24 0:24:31
4, 44329157, 12322, 2019-11-24 0:24:33
4, 44329217, 11070, 2019-11-24 0:24:35
4, 44329277, 11019, 2019-11-24 0:24:37
4, 44329337, 12315, 2019-11-24 0:24:39
4, 44329397, 12183, 2019-11-24 0:24:41
4, 44329457, 11030, 2019-11-24 0:24:43
4, 44329517, 12271, 2019-11-24 0:24:45
4, 44329577, 12172, 2019-11-24 0:24:47
4, 44329637, 11087, 2019-11-24 0:24:49
4, 44329697, 11192, 2019-11-24 0:24:51
4, 44329757, 11105, 2019-11-24 0:24:53
2, 44328088, 13226, 2019-11-24 0:24:25
2, 44328148, 11847, 2019-11-24 0:24:27
2, 44328208, 11804, 2019-11-24 0:24:29
2, 44328268, 13534, 2019-11-24 0:24:31
2, 44328328, 13381, 2019-11-24 0:24:33
2, 44328388, 13288, 2019-11-24 0:24:35
2, 44328448, 13240, 2019-11-24 0:24:37
2, 44328508, 13250, 2019-11-24 0:24:39
2, 44328568, 11948, 2019-11-24 0:24:41
2, 44328628, 13296, 2019-11-24 0:24:43
2, 44328688, 12098, 2019-11-24 0:24:45
2, 44328748, 13597, 2019-11-24 0:24:47
2, 44328808, 13459, 2019-11-24 0:24:49
2, 44328868, 13359, 2019-11-24 0:24:51
2, 44328928, 13240, 2019-11-24 0:24:53
5, 44327951, 9621, 2019-11-24 0:24:25
5, 44328011, 10872, 2019-11-24 0:24:27
5, 44328071, 10754, 2019-11-24 0:24:29
5, 44328131, 10784, 2019-11-24 0:24:31
5, 44328191, 10693, 2019-11-24 0:24:33
5, 44328251, 10743, 2019-11-24 0:24:35
5, 44328311, 10828, 2019-11-24 0:24:37
5, 44328371, 9627, 2019-11-24 0:24:39
5, 44328431, 10744, 2019-11-24 0:24:41
5, 44328491, 10682, 2019-11-24 0:24:43
5, 44328551, 10827, 2019-11-24 0:24:45
5, 44328611, 10761, 2019-11-24 0:24:47
5, 44328671, 10774, 2019-11-24 0:24:49
5, 44328731, 10821, 2019-11-24 0:24:51
5, 44328791, 10709, 2019-11-24 0:24:53
3, 44327972, 7978, 2019-11-24 0:24:25
3, 44328032, 7877, 2019-11-24 0:24:27
3, 44328092, 8039, 2019-11-24 0:24:29
3, 44328152, 7710, 2019-11-24 0:24:31
3, 44328212, 8005, 2019-11-24 0:24:33
3, 44328272, 6717, 2019-11-24 0:24:35
3, 44328332, 7919, 2019-11-24 0:24:37
3, 44328392, 8030, 2019-11-24 0:24:39
3, 44328452, 8004, 2019-11-24 0:24:41
3, 44328512, 7081, 2019-11-24 0:24:43
3, 44328572, 7877, 2019-11-24 0:24:45
3, 44328632, 6973, 2019-11-24 0:24:47
3, 44328692, 8093, 2019-11-24 0:24:49
3, 44328752, 7890, 2019-11-24 0:24:51
3, 44328812, 7946, 2019-11-24 0:24:53
1, 44329668, 12895, 2019-11-24 0:24:55
1, 44329728, 12780, 2019-11-24 0:24:57
1, 44329788, 11593, 2019-11-24 0:24:59
1, 44329848, 11656, 2019-11-24 0:25:1
1, 44329908, 12992, 2019-11-24 0:25:3
1, 44329968, 12942, 2019-11-24 0:25:5
1, 44330028, 13078, 2019-11-24 0:25:7
1, 44330088, 12990, 2019-11-24 0:25:9
1, 44330148, 11551, 2019-11-24 0:25:11
1, 44330208, 12985, 2019-11-24 0:25:13
1, 44330268, 11547, 2019-11-24 0:25:15
1, 44330328, 12987, 2019-11-24 0:25:17
1, 44330388, 12943, 2019-11-24 0:25:19
1, 44330448, 11574, 2019-11-24 0:25:21
1, 44330508, 12887, 2019-11-24 0:25:23
1, 44330568, 11501, 2019-11-24 0:25:25
0, 44330004, 19964, 2019-11-24 0:24:55
0, 44330064, 20168, 2019-11-24 0:24:57
0, 44330124, 20663, 2019-11-24 0:24:59
0, 44330184, 20552, 2019-11-24 0:25:1
0, 44330244, 20024, 2019-11-24 0:25:3
0, 44330304, 19877, 2019-11-24 0:25:5
0, 44330364, 21238, 2019-11-24 0:25:7
0, 44330424, 20368, 2019-11-24 0:25:9
0, 44330484, 19641, 2019-11-24 0:25:11
0, 44330544, 20602, 2019-11-24 0:25:13
0, 44330604, 17680, 2019-11-24 0:25:15
0, 44330664, 20997, 2019-11-24 0:25:17
0, 44330724, 15693, 2019-11-24 0:25:19
0, 44330784, 20956, 2019-11-24 0:25:21
0, 44330844, 21115, 2019-11-24 0:25:23
0, 44330904, 20907, 2019-11-24 0:25:25
4, 44329817, 12332, 2019-11-24 0:24:55
4, 44329877, 11055, 2019-11-24 0:24:57
4, 44329937, 12206, 2019-11-24 0:24:59
4, 44329997, 10889, 2019-11-24 0:25:1
4, 44330057, 12427, 2019-11-24 0:25:3
4, 44330117, 11212, 2019-11-24 0:25:5
4, 44330177, 11021, 2019-11-24 0:25:7
4, 44330237, 11101, 2019-11-24 0:25:9
4, 44330297, 11075, 2019-11-24 0:25:11
4, 44330357, 12375, 2019-11-24 0:25:13
4, 44330417, 10940, 2019-11-24 0:25:15
4, 44330477, 12242, 2019-11-24 0:25:17
4, 44330537, 10967, 2019-11-24 0:25:19
4, 44330597, 11002, 2019-11-24 0:25:21
4, 44330657, 11160, 2019-11-24 0:25:23
4, 44330717, 11169, 2019-11-24 0:25:25
5, 44328851, 9627, 2019-11-24 0:24:55
5, 44328911, 9563, 2019-11-24 0:24:57
5, 44328971, 10788, 2019-11-24 0:24:59
5, 44329031, 10681, 2019-11-24 0:25:1
5, 44329091, 10622, 2019-11-24 0:25:3
5, 44329151, 10606, 2019-11-24 0:25:5
5, 44329211, 10661, 2019-11-24 0:25:7
5, 44329271, 10552, 2019-11-24 0:25:9
5, 44329331, 10547, 2019-11-24 0:25:11
5, 44329391, 10580, 2019-11-24 0:25:13
5, 44329451, 10629, 2019-11-24 0:25:15
5, 44329511, 10604, 2019-11-24 0:25:17
5, 44329571, 10644, 2019-11-24 0:25:19
5, 44329631, 10635, 2019-11-24 0:25:21
5, 44329691, 10707, 2019-11-24 0:25:23
5, 44329751, 10726, 2019-11-24 0:25:25
6, 44330071, 14773, 2019-11-24 0:24:55
6, 44330131, 13868, 2019-11-24 0:24:57
6, 44330191, 14716, 2019-11-24 0:24:59
6, 44330251, 16293, 2019-11-24 0:25:1
6, 44330311, 14810, 2019-11-24 0:25:3
6, 44330371, 13773, 2019-11-24 0:25:5
6, 44330431, 14694, 2019-11-24 0:25:7
6, 44330491, 14804, 2019-11-24 0:25:9
6, 44330551, 14799, 2019-11-24 0:25:11
6, 44330611, 13764, 2019-11-24 0:25:13
6, 44330671, 14562, 2019-11-24 0:25:15
6, 44330731, 14733, 2019-11-24 0:25:17
6, 44330791, 14781, 2019-11-24 0:25:19
6, 44330851, 13664, 2019-11-24 0:25:21
6, 44330911, 14667, 2019-11-24 0:25:23
6, 44330971, 14828, 2019-11-24 0:25:25
2, 44328988, 11869, 2019-11-24 0:24:55
2, 44329048, 13493, 2019-11-24 0:24:57
2, 44329108, 12194, 2019-11-24 0:24:59
2, 44329168, 12145, 2019-11-24 0:25:1
2, 44329228, 12114, 2019-11-24 0:25:3
2, 44329288, 12079, 2019-11-24 0:25:5
2, 44329348, 11984, 2019-11-24 0:25:7
2, 44329408, 13644, 2019-11-24 0:25:9
2, 44329468, 13662, 2019-11-24 0:25:11
2, 44329528, 12240, 2019-11-24 0:25:13
2, 44329588, 12167, 2019-11-24 0:25:15
2, 44329648, 12085, 2019-11-24 0:25:17
2, 44329708, 13366, 2019-11-24 0:25:19
2, 44329768, 12066, 2019-11-24 0:25:21
2, 44329828, 13471, 2019-11-24 0:25:23
2, 44329888, 13310, 2019-11-24 0:25:25
3, 44328872, 7747, 2019-11-24 0:24:55
3, 44328932, 7919, 2019-11-24 0:24:57
3, 44328992, 7583, 2019-11-24 0:24:59
3, 44329052, 6944, 2019-11-24 0:25:1
3, 44329112, 7021, 2019-11-24 0:25:3
3, 44329172, 7998, 2019-11-24 0:25:5
3, 44329232, 8028, 2019-11-24 0:25:7
3, 44329292, 7911, 2019-11-24 0:25:9
3, 44329352, 7940, 2019-11-24 0:25:11
3, 44329412, 8000, 2019-11-24 0:25:13
3, 44329472, 7968, 2019-11-24 0:25:15
3, 44329532, 7964, 2019-11-24 0:25:17
3, 44329592, 7659, 2019-11-24 0:25:19
3, 44329652, 8075, 2019-11-24 0:25:21
3, 44329712, 7617, 2019-11-24 0:25:23
3, 44329772, 8019, 2019-11-24 0:25:25
0, 44330964, 20973, 2019-11-24 0:25:27
0, 44331024, 20955, 2019-11-24 0:25:29
0, 44331084, 20901, 2019-11-24 0:25:31
0, 44331144, 21023, 2019-11-24 0:25:33
0, 44331204, 21087, 2019-11-24 0:25:35
0, 44331264, 21125, 2019-11-24 0:25:37
0, 44331324, 21044, 2019-11-24 0:25:39
0, 44331384, 19749, 2019-11-24 0:25:41
0, 44331444, 17757, 2019-11-24 0:25:43
0, 44331504, 20654, 2019-11-24 0:25:45
0, 44331564, 20585, 2019-11-24 0:25:47
0, 44331624, 19418, 2019-11-24 0:25:49
0, 44331684, 20608, 2019-11-24 0:25:51
0, 44331744, 20455, 2019-11-24 0:25:53
0, 44331804, 21460, 2019-11-24 0:25:55
1, 44330628, 12937, 2019-11-24 0:25:27
1, 44330688, 11560, 2019-11-24 0:25:29
1, 44330748, 12936, 2019-11-24 0:25:31
1, 44330808, 11668, 2019-11-24 0:25:33
1, 44330868, 12917, 2019-11-24 0:25:35
1, 44330928, 13028, 2019-11-24 0:25:37
1, 44330988, 13047, 2019-11-24 0:25:39
1, 44331048, 12941, 2019-11-24 0:25:41
1, 44331108, 13041, 2019-11-24 0:25:43
1, 44331168, 11517, 2019-11-24 0:25:45
1, 44331228, 11503, 2019-11-24 0:25:47
1, 44331288, 13026, 2019-11-24 0:25:49
1, 44331348, 11562, 2019-11-24 0:25:51
1, 44331408, 12974, 2019-11-24 0:25:53
1, 44331468, 11646, 2019-11-24 0:25:55
3, 44329832, 7990, 2019-11-24 0:25:27
3, 44329892, 6977, 2019-11-24 0:25:29
3, 44329952, 8007, 2019-11-24 0:25:31
3, 44330012, 8047, 2019-11-24 0:25:33
3, 44330072, 8025, 2019-11-24 0:25:35
3, 44330132, 8084, 2019-11-24 0:25:37
3, 44330192, 8041, 2019-11-24 0:25:39
3, 44330252, 7846, 2019-11-24 0:25:41
3, 44330312, 7518, 2019-11-24 0:25:43
3, 44330372, 8038, 2019-11-24 0:25:45
3, 44330432, 7587, 2019-11-24 0:25:47
3, 44330492, 6950, 2019-11-24 0:25:49
3, 44330552, 7934, 2019-11-24 0:25:51
3, 44330612, 8072, 2019-11-24 0:25:53
3, 44330672, 7940, 2019-11-24 0:25:55
4, 44330777, 11100, 2019-11-24 0:25:27
4, 44330837, 11101, 2019-11-24 0:25:29
4, 44330897, 11080, 2019-11-24 0:25:31
4, 44330957, 12114, 2019-11-24 0:25:33
4, 44331017, 11162, 2019-11-24 0:25:35
4, 44331077, 11114, 2019-11-24 0:25:37
4, 44331137, 12413, 2019-11-24 0:25:39
4, 44331197, 10988, 2019-11-24 0:25:41
4, 44331257, 12233, 2019-11-24 0:25:43
4, 44331317, 12336, 2019-11-24 0:25:45
4, 44331377, 12227, 2019-11-24 0:25:47
4, 44331437, 10979, 2019-11-24 0:25:49
4, 44331497, 11076, 2019-11-24 0:25:51
4, 44331557, 12376, 2019-11-24 0:25:53
4, 44331617, 11076, 2019-11-24 0:25:55
5, 44329811, 10734, 2019-11-24 0:25:27
5, 44329871, 10697, 2019-11-24 0:25:29
5, 44329931, 10693, 2019-11-24 0:25:31
5, 44329991, 10767, 2019-11-24 0:25:33
5, 44330051, 10771, 2019-11-24 0:25:35
5, 44330111, 10854, 2019-11-24 0:25:37
5, 44330171, 10816, 2019-11-24 0:25:39
5, 44330231, 10755, 2019-11-24 0:25:41
5, 44330291, 10821, 2019-11-24 0:25:43
5, 44330351, 10824, 2019-11-24 0:25:45
5, 44330411, 10956, 2019-11-24 0:25:47
5, 44330471, 11046, 2019-11-24 0:25:49
5, 44330531, 9784, 2019-11-24 0:25:51
5, 44330591, 9807, 2019-11-24 0:25:53
5, 44330651, 10952, 2019-11-24 0:25:55
6, 44331031, 14801, 2019-11-24 0:25:27
6, 44331091, 13691, 2019-11-24 0:25:29
6, 44331151, 14608, 2019-11-24 0:25:31
6, 44331211, 16383, 2019-11-24 0:25:33
6, 44331271, 14807, 2019-11-24 0:25:35
6, 44331331, 13531, 2019-11-24 0:25:37
6, 44331391, 14682, 2019-11-24 0:25:39
6, 44331451, 13619, 2019-11-24 0:25:41
6, 44331511, 16347, 2019-11-24 0:25:43
6, 44331571, 13603, 2019-11-24 0:25:45
6, 44331631, 14629, 2019-11-24 0:25:47
6, 44331691, 13693, 2019-11-24 0:25:49
6, 44331751, 16479, 2019-11-24 0:25:51
6, 44331811, 13552, 2019-11-24 0:25:53
6, 44331871, 14567, 2019-11-24 0:25:55
2, 44329948, 12051, 2019-11-24 0:25:27
2, 44330008, 13473, 2019-11-24 0:25:29
2, 44330068, 13940, 2019-11-24 0:25:31
2, 44330128, 13560, 2019-11-24 0:25:33
2, 44330188, 13546, 2019-11-24 0:25:35
2, 44330248, 13571, 2019-11-24 0:25:37
2, 44330308, 13510, 2019-11-24 0:25:39
2, 44330368, 12083, 2019-11-24 0:25:41
2, 44330428, 12048, 2019-11-24 0:25:43
2, 44330488, 11964, 2019-11-24 0:25:45
2, 44330548, 13383, 2019-11-24 0:25:47
2, 44330608, 11940, 2019-11-24 0:25:49
2, 44330668, 12095, 2019-11-24 0:25:51
2, 44330728, 12058, 2019-11-24 0:25:53
2, 44330788, 12015, 2019-11-24 0:25:55
6, 44331931, 14679, 2019-11-24 0:25:57
6, 44331991, 16324, 2019-11-24 0:25:59
6, 44332051, 13517, 2019-11-24 0:26:1
6, 44332111, 13628, 2019-11-24 0:26:3
6, 44332171, 16398, 2019-11-24 0:26:5
6, 44332231, 16418, 2019-11-24 0:26:7
6, 44332291, 13657, 2019-11-24 0:26:9
6, 44332351, 14658, 2019-11-24 0:26:11
6, 44332411, 16397, 2019-11-24 0:26:13
6, 44332471, 14736, 2019-11-24 0:26:15
6, 44332531, 12678, 2019-11-24 0:26:17
6, 44332591, 13595, 2019-11-24 0:26:19
6, 44332651, 14823, 2019-11-24 0:26:21
6, 44332711, 14807, 2019-11-24 0:26:23
6, 44332771, 12798, 2019-11-24 0:26:25
6, 44332831, 13641, 2019-11-24 0:26:27
0, 44331864, 18957, 2019-11-24 0:25:57
0, 44331924, 21538, 2019-11-24 0:25:59
0, 44331984, 21576, 2019-11-24 0:26:1
0, 44332044, 21401, 2019-11-24 0:26:3
0, 44332104, 20266, 2019-11-24 0:26:5
0, 44332164, 21486, 2019-11-24 0:26:7
0, 44332224, 21513, 2019-11-24 0:26:9
0, 44332284, 21386, 2019-11-24 0:26:11
0, 44332344, 20365, 2019-11-24 0:26:13
0, 44332404, 21545, 2019-11-24 0:26:15
0, 44332464, 21653, 2019-11-24 0:26:17
0, 44332524, 20736, 2019-11-24 0:26:19
0, 44332584, 18164, 2019-11-24 0:26:21
0, 44332644, 20615, 2019-11-24 0:26:23
0, 44332704, 20416, 2019-11-24 0:26:25
0, 44332764, 19176, 2019-11-24 0:26:27
1, 44331528, 13110, 2019-11-24 0:25:57
1, 44331588, 13054, 2019-11-24 0:25:59
1, 44331648, 13070, 2019-11-24 0:26:1
1, 44331708, 11505, 2019-11-24 0:26:3
1, 44331768, 11640, 2019-11-24 0:26:5
1, 44331828, 13128, 2019-11-24 0:26:7
1, 44331888, 12931, 2019-11-24 0:26:9
1, 44331948, 13025, 2019-11-24 0:26:11
1, 44332008, 11581, 2019-11-24 0:26:13
1, 44332068, 12867, 2019-11-24 0:26:15
1, 44332128, 13108, 2019-11-24 0:26:17
1, 44332188, 11567, 2019-11-24 0:26:19
1, 44332248, 13003, 2019-11-24 0:26:21
1, 44332308, 11476, 2019-11-24 0:26:23
1, 44332368, 13057, 2019-11-24 0:26:25
1, 44332428, 11644, 2019-11-24 0:26:27
4, 44331677, 11127, 2019-11-24 0:25:57
4, 44331737, 12369, 2019-11-24 0:25:59
4, 44331797, 11066, 2019-11-24 0:26:1
4, 44331857, 12443, 2019-11-24 0:26:3
4, 44331917, 12326, 2019-11-24 0:26:5
4, 44331977, 11230, 2019-11-24 0:26:7
4, 44332037, 12409, 2019-11-24 0:26:9
4, 44332097, 12279, 2019-11-24 0:26:11
4, 44332157, 11011, 2019-11-24 0:26:13
4, 44332217, 12246, 2019-11-24 0:26:15
4, 44332277, 11105, 2019-11-24 0:26:17
4, 44332337, 10999, 2019-11-24 0:26:19
4, 44332397, 11041, 2019-11-24 0:26:21
4, 44332457, 11165, 2019-11-24 0:26:23
4, 44332517, 12322, 2019-11-24 0:26:25
4, 44332577, 11075, 2019-11-24 0:26:27
3, 44330732, 8050, 2019-11-24 0:25:57
3, 44330792, 7981, 2019-11-24 0:25:59
3, 44330852, 7939, 2019-11-24 0:26:1
3, 44330912, 7995, 2019-11-24 0:26:3
3, 44330972, 7965, 2019-11-24 0:26:5
3, 44331032, 7724, 2019-11-24 0:26:7
3, 44331092, 7994, 2019-11-24 0:26:9
3, 44331152, 7621, 2019-11-24 0:26:11
3, 44331212, 7911, 2019-11-24 0:26:13
3, 44331272, 8046, 2019-11-24 0:26:15
3, 44331332, 8014, 2019-11-24 0:26:17
3, 44331392, 8116, 2019-11-24 0:26:19
3, 44331452, 8012, 2019-11-24 0:26:21
3, 44331512, 8120, 2019-11-24 0:26:23
3, 44331572, 7978, 2019-11-24 0:26:25
3, 44331632, 7945, 2019-11-24 0:26:27
5, 44330711, 10886, 2019-11-24 0:25:57
5, 44330771, 10887, 2019-11-24 0:25:59
5, 44330831, 10879, 2019-11-24 0:26:1
5, 44330891, 9641, 2019-11-24 0:26:3
5, 44330951, 9608, 2019-11-24 0:26:5
5, 44331011, 10768, 2019-11-24 0:26:7
5, 44331071, 10708, 2019-11-24 0:26:9
5, 44331131, 9448, 2019-11-24 0:26:11
5, 44331191, 10685, 2019-11-24 0:26:13
5, 44331251, 10689, 2019-11-24 0:26:15
5, 44331311, 10718, 2019-11-24 0:26:17
5, 44331371, 10711, 2019-11-24 0:26:19
5, 44331431, 10750, 2019-11-24 0:26:21
5, 44331491, 10722, 2019-11-24 0:26:23
5, 44331551, 10744, 2019-11-24 0:26:25
5, 44331611, 10794, 2019-11-24 0:26:27
2, 44330848, 13426, 2019-11-24 0:25:57
2, 44330908, 13403, 2019-11-24 0:25:59
2, 44330968, 13525, 2019-11-24 0:26:1
2, 44331028, 13463, 2019-11-24 0:26:3
2, 44331088, 11802, 2019-11-24 0:26:5
2, 44331148, 13520, 2019-11-24 0:26:7
2, 44331208, 13652, 2019-11-24 0:26:9
2, 44331268, 13493, 2019-11-24 0:26:11
2, 44331328, 13504, 2019-11-24 0:26:13
2, 44331388, 13754, 2019-11-24 0:26:15
2, 44331448, 13649, 2019-11-24 0:26:17
2, 44331508, 13430, 2019-11-24 0:26:19
2, 44331568, 13669, 2019-11-24 0:26:21
2, 44331628, 13601, 2019-11-24 0:26:23
2, 44331688, 13724, 2019-11-24 0:26:25
2, 44331748, 13486, 2019-11-24 0:26:27
1, 44332488, 11652, 2019-11-24 0:26:29
1, 44332548, 12958, 2019-11-24 0:26:31
1, 44332608, 11636, 2019-11-24 0:26:33
1, 44332668, 13079, 2019-11-24 0:26:35
1, 44332728, 11638, 2019-11-24 0:26:37
1, 44332788, 13202, 2019-11-24 0:26:39
1, 44332848, 11724, 2019-11-24 0:26:41
1, 44332908, 13003, 2019-11-24 0:26:43
1, 44332968, 11710, 2019-11-24 0:26:45
1, 44333028, 11653, 2019-11-24 0:26:47
1, 44333088, 13082, 2019-11-24 0:26:49
1, 44333148, 13088, 2019-11-24 0:26:51
1, 44333208, 13123, 2019-11-24 0:26:53
1, 44333268, 12961, 2019-11-24 0:26:55
1, 44333328, 11709, 2019-11-24 0:26:57
1, 44333388, 11715, 2019-11-24 0:26:59
5, 44331671, 10738, 2019-11-24 0:26:29
5, 44331731, 10592, 2019-11-24 0:26:31
5, 44331791, 9527, 2019-11-24 0:26:33
5, 44331851, 10774, 2019-11-24 0:26:35
5, 44331911, 10663, 2019-11-24 0:26:37
5, 44331971, 10791, 2019-11-24 0:26:39
5, 44332031, 10730, 2019-11-24 0:26:41
5, 44332091, 9503, 2019-11-24 0:26:43
5, 44332151, 10753, 2019-11-24 0:26:45
5, 44332211, 10633, 2019-11-24 0:26:47
5, 44332271, 10732, 2019-11-24 0:26:49
5, 44332331, 10676, 2019-11-24 0:26:51
5, 44332391, 10760, 2019-11-24 0:26:53
5, 44332451, 10657, 2019-11-24 0:26:55
5, 44332511, 10674, 2019-11-24 0:26:57
5, 44332571, 10735, 2019-11-24 0:26:59
0, 44332824, 19628, 2019-11-24 0:26:29
0, 44332884, 19599, 2019-11-24 0:26:31
0, 44332944, 17467, 2019-11-24 0:26:33
0, 44333004, 20001, 2019-11-24 0:26:35
0, 44333064, 19893, 2019-11-24 0:26:37
0, 44333124, 19996, 2019-11-24 0:26:39
0, 44333184, 21391, 2019-11-24 0:26:41
0, 44333244, 20130, 2019-11-24 0:26:43
0, 44333304, 21329, 2019-11-24 0:26:45
0, 44333364, 21593, 2019-11-24 0:26:47
0, 44333424, 19318, 2019-11-24 0:26:49
0, 44333484, 19962, 2019-11-24 0:26:51
0, 44333544, 21266, 2019-11-24 0:26:53
0, 44333604, 20030, 2019-11-24 0:26:55
0, 44333664, 20036, 2019-11-24 0:26:57
0, 44333724, 20386, 2019-11-24 0:26:59
4, 44332637, 12427, 2019-11-24 0:26:29
4, 44332697, 12548, 2019-11-24 0:26:31
4, 44332757, 12392, 2019-11-24 0:26:33
4, 44332817, 12295, 2019-11-24 0:26:35
4, 44332877, 11075, 2019-11-24 0:26:37
4, 44332937, 11005, 2019-11-24 0:26:39
4, 44332997, 11267, 2019-11-24 0:26:41
4, 44333057, 12223, 2019-11-24 0:26:43
4, 44333117, 11121, 2019-11-24 0:26:45
4, 44333177, 12317, 2019-11-24 0:26:47
4, 44333237, 12390, 2019-11-24 0:26:49
4, 44333297, 12327, 2019-11-24 0:26:51
4, 44333357, 12249, 2019-11-24 0:26:53
4, 44333417, 10976, 2019-11-24 0:26:55
4, 44333477, 11051, 2019-11-24 0:26:57
4, 44333537, 11321, 2019-11-24 0:26:59
6, 44332891, 16497, 2019-11-24 0:26:29
6, 44332951, 14809, 2019-11-24 0:26:31
6, 44333011, 12808, 2019-11-24 0:26:33
6, 44333071, 14678, 2019-11-24 0:26:35
