Channel, Sequential, Size, Date 
3, 44262924, 7141, 2019-11-23 23:48:15
3, 44262984, 7759, 2019-11-23 23:48:17
3, 44263044, 8088, 2019-11-23 23:48:19
3, 44263104, 7613, 2019-11-23 23:48:21
3, 44263164, 7146, 2019-11-23 23:48:23
3, 44263224, 8055, 2019-11-23 23:48:25
3, 44263284, 8101, 2019-11-23 23:48:27
3, 44263344, 8241, 2019-11-23 23:48:29
3, 44263404, 8046, 2019-11-23 23:48:31
3, 44263464, 8190, 2019-11-23 23:48:33
3, 44263524, 7968, 2019-11-23 23:48:35
3, 44263584, 7109, 2019-11-23 23:48:37
3, 44263644, 7436, 2019-11-23 23:48:39
5, 44262723, 10839, 2019-11-23 23:48:9
5, 44262783, 10745, 2019-11-23 23:48:11
5, 44262843, 10743, 2019-11-23 23:48:13
5, 44262903, 10808, 2019-11-23 23:48:15
5, 44262963, 9595, 2019-11-23 23:48:17
5, 44263023, 9607, 2019-11-23 23:48:19
5, 44263083, 10800, 2019-11-23 23:48:21
5, 44263143, 10786, 2019-11-23 23:48:23
5, 44263203, 10776, 2019-11-23 23:48:25
5, 44263263, 10781, 2019-11-23 23:48:27
5, 44263323, 10914, 2019-11-23 23:48:29
5, 44263383, 10775, 2019-11-23 23:48:31
5, 44263443, 9590, 2019-11-23 23:48:33
5, 44263503, 9632, 2019-11-23 23:48:35
5, 44263563, 9673, 2019-11-23 23:48:37
5, 44263623, 10814, 2019-11-23 23:48:39
6, 44263941, 14941, 2019-11-23 23:48:9
6, 44264001, 14715, 2019-11-23 23:48:11
6, 44264061, 14694, 2019-11-23 23:48:13
6, 44264121, 14805, 2019-11-23 23:48:15
6, 44264181, 14740, 2019-11-23 23:48:17
6, 44264241, 13654, 2019-11-23 23:48:19
6, 44264301, 13651, 2019-11-23 23:48:21
6, 44264361, 14784, 2019-11-23 23:48:23
6, 44264421, 16394, 2019-11-23 23:48:25
6, 44264481, 13692, 2019-11-23 23:48:27
6, 44264541, 14688, 2019-11-23 23:48:29
6, 44264601, 13702, 2019-11-23 23:48:31
6, 44264661, 16428, 2019-11-23 23:48:33
6, 44264721, 13646, 2019-11-23 23:48:35
6, 44264781, 14718, 2019-11-23 23:48:37
6, 44264841, 14930, 2019-11-23 23:48:39
0, 44263875, 20419, 2019-11-23 23:48:9
0, 44263935, 21846, 2019-11-23 23:48:11
0, 44263995, 20614, 2019-11-23 23:48:13
0, 44264055, 20857, 2019-11-23 23:48:15
0, 44264115, 20559, 2019-11-23 23:48:17
0, 44264175, 22006, 2019-11-23 23:48:19
0, 44264235, 20881, 2019-11-23 23:48:21
0, 44264295, 17078, 2019-11-23 23:48:23
0, 44264355, 16671, 2019-11-23 23:48:25
0, 44264415, 20060, 2019-11-23 23:48:27
0, 44264475, 21692, 2019-11-23 23:48:29
0, 44264535, 19441, 2019-11-23 23:48:31
0, 44264595, 19238, 2019-11-23 23:48:33
0, 44264655, 19554, 2019-11-23 23:48:35
0, 44264715, 20460, 2019-11-23 23:48:37
0, 44264775, 21485, 2019-11-23 23:48:39
4, 44264648, 11248, 2019-11-23 23:48:41
4, 44264708, 11067, 2019-11-23 23:48:43
4, 44264768, 11062, 2019-11-23 23:48:45
4, 44264828, 11029, 2019-11-23 23:48:47
4, 44264888, 12364, 2019-11-23 23:48:49
4, 44264948, 12213, 2019-11-23 23:48:51
4, 44265008, 11136, 2019-11-23 23:48:53
4, 44265068, 11081, 2019-11-23 23:48:55
4, 44265128, 12376, 2019-11-23 23:48:57
4, 44265188, 11304, 2019-11-23 23:48:59
4, 44265248, 12405, 2019-11-23 23:49:1
4, 44265308, 12404, 2019-11-23 23:49:3
4, 44265368, 11116, 2019-11-23 23:49:5
4, 44265428, 11093, 2019-11-23 23:49:7
4, 44265488, 11166, 2019-11-23 23:49:9
1, 44264498, 11487, 2019-11-23 23:48:41
1, 44264558, 12944, 2019-11-23 23:48:43
1, 44264618, 14647, 2019-11-23 23:48:45
1, 44264678, 11478, 2019-11-23 23:48:47
1, 44264738, 12842, 2019-11-23 23:48:49
1, 44264798, 12996, 2019-11-23 23:48:51
1, 44264858, 13084, 2019-11-23 23:48:53
1, 44264918, 12927, 2019-11-23 23:48:55
1, 44264978, 13021, 2019-11-23 23:48:57
1, 44265038, 12916, 2019-11-23 23:48:59
1, 44265098, 11528, 2019-11-23 23:49:1
1, 44265158, 13030, 2019-11-23 23:49:3
1, 44265218, 11594, 2019-11-23 23:49:5
1, 44265278, 13103, 2019-11-23 23:49:7
1, 44265338, 12869, 2019-11-23 23:49:9
2, 44263820, 13334, 2019-11-23 23:48:41
2, 44263880, 13673, 2019-11-23 23:48:43
2, 44263940, 11993, 2019-11-23 23:48:45
2, 44264000, 12173, 2019-11-23 23:48:47
2, 44264060, 12033, 2019-11-23 23:48:49
2, 44264120, 12055, 2019-11-23 23:48:51
2, 44264180, 13669, 2019-11-23 23:48:53
2, 44264240, 12027, 2019-11-23 23:48:55
2, 44264300, 13403, 2019-11-23 23:48:57
2, 44264360, 13507, 2019-11-23 23:48:59
2, 44264420, 13732, 2019-11-23 23:49:1
2, 44264480, 13372, 2019-11-23 23:49:3
2, 44264540, 13652, 2019-11-23 23:49:5
2, 44264600, 13538, 2019-11-23 23:49:7
2, 44264660, 13322, 2019-11-23 23:49:9
5, 44263683, 10696, 2019-11-23 23:48:41
5, 44263743, 9522, 2019-11-23 23:48:43
5, 44263803, 9557, 2019-11-23 23:48:45
5, 44263863, 10843, 2019-11-23 23:48:47
5, 44263923, 10812, 2019-11-23 23:48:49
5, 44263983, 10762, 2019-11-23 23:48:51
5, 44264043, 10780, 2019-11-23 23:48:53
5, 44264103, 10782, 2019-11-23 23:48:55
5, 44264163, 10803, 2019-11-23 23:48:57
5, 44264223, 10853, 2019-11-23 23:48:59
5, 44264283, 9576, 2019-11-23 23:49:1
5, 44264343, 9563, 2019-11-23 23:49:3
5, 44264403, 10729, 2019-11-23 23:49:5
5, 44264463, 10742, 2019-11-23 23:49:7
5, 44264523, 10812, 2019-11-23 23:49:9
6, 44264901, 16351, 2019-11-23 23:48:41
6, 44264961, 14741, 2019-11-23 23:48:43
6, 44265021, 14748, 2019-11-23 23:48:45
6, 44265081, 16359, 2019-11-23 23:48:47
6, 44265141, 14729, 2019-11-23 23:48:49
6, 44265201, 12774, 2019-11-23 23:48:51
6, 44265261, 14752, 2019-11-23 23:48:53
6, 44265321, 14791, 2019-11-23 23:48:55
6, 44265381, 14835, 2019-11-23 23:48:57
6, 44265441, 13567, 2019-11-23 23:48:59
6, 44265501, 14706, 2019-11-23 23:49:1
6, 44265561, 16416, 2019-11-23 23:49:3
6, 44265621, 14793, 2019-11-23 23:49:5
6, 44265681, 13664, 2019-11-23 23:49:7
6, 44265741, 14695, 2019-11-23 23:49:9
0, 44264835, 20320, 2019-11-23 23:48:41
0, 44264895, 20338, 2019-11-23 23:48:43
0, 44264955, 20462, 2019-11-23 23:48:45
0, 44265015, 19626, 2019-11-23 23:48:47
0, 44265075, 20090, 2019-11-23 23:48:49
0, 44265135, 20107, 2019-11-23 23:48:51
0, 44265195, 18058, 2019-11-23 23:48:53
0, 44265255, 20174, 2019-11-23 23:48:55
0, 44265315, 20134, 2019-11-23 23:48:57
0, 44265375, 21559, 2019-11-23 23:48:59
0, 44265435, 21491, 2019-11-23 23:49:1
0, 44265495, 18983, 2019-11-23 23:49:3
0, 44265555, 21509, 2019-11-23 23:49:5
0, 44265615, 20222, 2019-11-23 23:49:7
0, 44265675, 21705, 2019-11-23 23:49:9
3, 44263704, 7989, 2019-11-23 23:48:41
3, 44263764, 7710, 2019-11-23 23:48:43
3, 44263824, 7896, 2019-11-23 23:48:45
3, 44263884, 7980, 2019-11-23 23:48:47
3, 44263944, 8245, 2019-11-23 23:48:49
3, 44264004, 7987, 2019-11-23 23:48:51
3, 44264064, 7970, 2019-11-23 23:48:53
3, 44264124, 8052, 2019-11-23 23:48:55
3, 44264184, 7953, 2019-11-23 23:48:57
3, 44264244, 7970, 2019-11-23 23:48:59
3, 44264304, 8015, 2019-11-23 23:49:1
3, 44264364, 7606, 2019-11-23 23:49:3
3, 44264424, 7969, 2019-11-23 23:49:5
3, 44264484, 7754, 2019-11-23 23:49:7
3, 44264544, 7173, 2019-11-23 23:49:9
4, 44265548, 10963, 2019-11-23 23:49:11
4, 44265608, 12224, 2019-11-23 23:49:13
4, 44265668, 11041, 2019-11-23 23:49:15
4, 44265728, 9971, 2019-11-23 23:49:17
4, 44265788, 12319, 2019-11-23 23:49:19
4, 44265848, 12315, 2019-11-23 23:49:21
4, 44265908, 11213, 2019-11-23 23:49:23
4, 44265968, 12397, 2019-11-23 23:49:25
4, 44266028, 11071, 2019-11-23 23:49:27
4, 44266088, 12401, 2019-11-23 23:49:29
4, 44266148, 11179, 2019-11-23 23:49:31
4, 44266208, 11164, 2019-11-23 23:49:33
4, 44266268, 11208, 2019-11-23 23:49:35
4, 44266328, 12475, 2019-11-23 23:49:37
4, 44266388, 12508, 2019-11-23 23:49:39
4, 44266448, 11123, 2019-11-23 23:49:41
3, 44264604, 8059, 2019-11-23 23:49:11
3, 44264664, 8072, 2019-11-23 23:49:13
3, 44264724, 8106, 2019-11-23 23:49:15
3, 44264784, 8030, 2019-11-23 23:49:17
3, 44264844, 7249, 2019-11-23 23:49:19
3, 44264904, 8044, 2019-11-23 23:49:21
3, 44264964, 8002, 2019-11-23 23:49:23
3, 44265024, 7662, 2019-11-23 23:49:25
3, 44265084, 8050, 2019-11-23 23:49:27
3, 44265144, 7764, 2019-11-23 23:49:29
3, 44265204, 7265, 2019-11-23 23:49:31
3, 44265264, 8115, 2019-11-23 23:49:33
3, 44265324, 8131, 2019-11-23 23:49:35
3, 44265384, 8151, 2019-11-23 23:49:37
3, 44265444, 8123, 2019-11-23 23:49:39
3, 44265504, 8097, 2019-11-23 23:49:41
5, 44264583, 10713, 2019-11-23 23:49:11
5, 44264643, 10760, 2019-11-23 23:49:13
5, 44264703, 10743, 2019-11-23 23:49:15
5, 44264763, 10716, 2019-11-23 23:49:17
5, 44264823, 9584, 2019-11-23 23:49:19
5, 44264883, 9630, 2019-11-23 23:49:21
5, 44264943, 10777, 2019-11-23 23:49:23
5, 44265003, 10797, 2019-11-23 23:49:25
5, 44265063, 10787, 2019-11-23 23:49:27
5, 44265123, 10738, 2019-11-23 23:49:29
5, 44265183, 10669, 2019-11-23 23:49:31
5, 44265243, 9596, 2019-11-23 23:49:33
5, 44265303, 10856, 2019-11-23 23:49:35
5, 44265363, 10836, 2019-11-23 23:49:37
5, 44265423, 10810, 2019-11-23 23:49:39
5, 44265483, 9609, 2019-11-23 23:49:41
1, 44265398, 12906, 2019-11-23 23:49:11
1, 44265458, 12965, 2019-11-23 23:49:13
1, 44265518, 13013, 2019-11-23 23:49:15
1, 44265578, 11551, 2019-11-23 23:49:17
1, 44265638, 11787, 2019-11-23 23:49:19
1, 44265698, 11940, 2019-11-23 23:49:21
1, 44265758, 13203, 2019-11-23 23:49:23
1, 44265818, 14691, 2019-11-23 23:49:25
1, 44265878, 14001, 2019-11-23 23:49:27
1, 44265938, 11867, 2019-11-23 23:49:29
1, 44265998, 11635, 2019-11-23 23:49:31
1, 44266058, 11708, 2019-11-23 23:49:33
1, 44266118, 13216, 2019-11-23 23:49:35
1, 44266178, 12988, 2019-11-23 23:49:37
1, 44266238, 11629, 2019-11-23 23:49:39
1, 44266298, 13147, 2019-11-23 23:49:41
2, 44264720, 12083, 2019-11-23 23:49:11
2, 44264780, 13442, 2019-11-23 23:49:13
2, 44264840, 13430, 2019-11-23 23:49:15
2, 44264900, 13706, 2019-11-23 23:49:17
2, 44264960, 13933, 2019-11-23 23:49:19
2, 44265020, 13891, 2019-11-23 23:49:21
2, 44265080, 14271, 2019-11-23 23:49:23
2, 44265140, 15465, 2019-11-23 23:49:25
2, 44265200, 14074, 2019-11-23 23:49:27
2, 44265260, 12565, 2019-11-23 23:49:29
2, 44265320, 13869, 2019-11-23 23:49:31
2, 44265380, 12640, 2019-11-23 23:49:33
2, 44265440, 13581, 2019-11-23 23:49:35
2, 44265500, 12263, 2019-11-23 23:49:37
2, 44265560, 12101, 2019-11-23 23:49:39
2, 44265620, 12387, 2019-11-23 23:49:41
6, 44265801, 14803, 2019-11-23 23:49:11
6, 44265861, 16372, 2019-11-23 23:49:13
6, 44265921, 12740, 2019-11-23 23:49:15
6, 44265981, 14756, 2019-11-23 23:49:17
6, 44266041, 16418, 2019-11-23 23:49:19
6, 44266101, 14772, 2019-11-23 23:49:21
6, 44266161, 12744, 2019-11-23 23:49:23
6, 44266221, 14675, 2019-11-23 23:49:25
6, 44266281, 14833, 2019-11-23 23:49:27
6, 44266341, 16385, 2019-11-23 23:49:29
6, 44266401, 12739, 2019-11-23 23:49:31
6, 44266461, 13624, 2019-11-23 23:49:33
6, 44266521, 14846, 2019-11-23 23:49:35
6, 44266581, 14773, 2019-11-23 23:49:37
6, 44266641, 13695, 2019-11-23 23:49:39
6, 44266701, 14611, 2019-11-23 23:49:41
0, 44265735, 19051, 2019-11-23 23:49:11
0, 44265795, 21599, 2019-11-23 23:49:13
0, 44265855, 20464, 2019-11-23 23:49:15
0, 44265915, 20225, 2019-11-23 23:49:17
0, 44265975, 20965, 2019-11-23 23:49:19
0, 44266035, 20773, 2019-11-23 23:49:21
0, 44266095, 19988, 2019-11-23 23:49:23
0, 44266155, 21005, 2019-11-23 23:49:25
0, 44266215, 21181, 2019-11-23 23:49:27
0, 44266275, 20893, 2019-11-23 23:49:29
0, 44266335, 19527, 2019-11-23 23:49:31
0, 44266395, 19597, 2019-11-23 23:49:33
0, 44266455, 20955, 2019-11-23 23:49:35
0, 44266515, 20305, 2019-11-23 23:49:37
0, 44266575, 21073, 2019-11-23 23:49:39
0, 44266635, 18579, 2019-11-23 23:49:41
3, 44265564, 8080, 2019-11-23 23:49:43
3, 44265624, 7971, 2019-11-23 23:49:45
3, 44265684, 7166, 2019-11-23 23:49:47
3, 44265744, 7310, 2019-11-23 23:49:49
3, 44265804, 7949, 2019-11-23 23:49:51
3, 44265864, 7963, 2019-11-23 23:49:53
3, 44265924, 8114, 2019-11-23 23:49:55
3, 44265984, 7195, 2019-11-23 23:49:57
3, 44266044, 8209, 2019-11-23 23:49:59
3, 44266104, 7998, 2019-11-23 23:50:1
3, 44266164, 8070, 2019-11-23 23:50:3
3, 44266224, 8055, 2019-11-23 23:50:5
3, 44266284, 7922, 2019-11-23 23:50:7
3, 44266344, 7956, 2019-11-23 23:50:9
3, 44266404, 7694, 2019-11-23 23:50:11
3, 44266464, 8075, 2019-11-23 23:50:13
4, 44266508, 12414, 2019-11-23 23:49:43
4, 44266568, 12284, 2019-11-23 23:49:45
4, 44266628, 11090, 2019-11-23 23:49:47
4, 44266688, 12586, 2019-11-23 23:49:49
4, 44266748, 11045, 2019-11-23 23:49:51
4, 44266808, 11222, 2019-11-23 23:49:53
4, 44266868, 11089, 2019-11-23 23:49:55
4, 44266928, 12337, 2019-11-23 23:49:57
4, 44266988, 11071, 2019-11-23 23:49:59
4, 44267048, 11148, 2019-11-23 23:50:1
4, 44267108, 11188, 2019-11-23 23:50:3
4, 44267168, 11078, 2019-11-23 23:50:5
4, 44267228, 11229, 2019-11-23 23:50:7
4, 44267288, 12445, 2019-11-23 23:50:9
4, 44267348, 11058, 2019-11-23 23:50:11
4, 44267408, 11047, 2019-11-23 23:50:13
1, 44266358, 13059, 2019-11-23 23:49:43
1, 44266418, 11603, 2019-11-23 23:49:45
1, 44266478, 13012, 2019-11-23 23:49:47
1, 44266538, 12954, 2019-11-23 23:49:49
1, 44266598, 13108, 2019-11-23 23:49:51
1, 44266658, 11570, 2019-11-23 23:49:53
1, 44266718, 12962, 2019-11-23 23:49:55
1, 44266778, 12911, 2019-11-23 23:49:57
1, 44266838, 11662, 2019-11-23 23:49:59
1, 44266898, 12982, 2019-11-23 23:50:1
1, 44266958, 12948, 2019-11-23 23:50:3
1, 44267018, 13101, 2019-11-23 23:50:5
1, 44267078, 13001, 2019-11-23 23:50:7
1, 44267138, 12972, 2019-11-23 23:50:9
1, 44267198, 11493, 2019-11-23 23:50:11
1, 44267258, 12993, 2019-11-23 23:50:13
2, 44265680, 12429, 2019-11-23 23:49:43
2, 44265740, 12270, 2019-11-23 23:49:45
2, 44265800, 11937, 2019-11-23 23:49:47
2, 44265860, 13645, 2019-11-23 23:49:49
2, 44265920, 12050, 2019-11-23 23:49:51
2, 44265980, 12210, 2019-11-23 23:49:53
2, 44266040, 13543, 2019-11-23 23:49:55
2, 44266100, 13427, 2019-11-23 23:49:57
2, 44266160, 12577, 2019-11-23 23:49:59
2, 44266220, 13954, 2019-11-23 23:50:1
2, 44266280, 12277, 2019-11-23 23:50:3
2, 44266340, 12061, 2019-11-23 23:50:5
2, 44266400, 13405, 2019-11-23 23:50:7
2, 44266460, 12271, 2019-11-23 23:50:9
2, 44266520, 13476, 2019-11-23 23:50:11
2, 44266580, 13583, 2019-11-23 23:50:13
5, 44265543, 10701, 2019-11-23 23:49:43
5, 44265603, 10850, 2019-11-23 23:49:45
5, 44265663, 10798, 2019-11-23 23:49:47
5, 44265723, 9621, 2019-11-23 23:49:49
5, 44265783, 9547, 2019-11-23 23:49:51
5, 44265843, 10680, 2019-11-23 23:49:53
5, 44265903, 9584, 2019-11-23 23:49:55
5, 44265963, 10744, 2019-11-23 23:49:57
5, 44266023, 10815, 2019-11-23 23:49:59
5, 44266083, 10680, 2019-11-23 23:50:1
5, 44266143, 10760, 2019-11-23 23:50:3
5, 44266203, 10876, 2019-11-23 23:50:5
5, 44266263, 10785, 2019-11-23 23:50:7
5, 44266323, 10717, 2019-11-23 23:50:9
5, 44266383, 10727, 2019-11-23 23:50:11
5, 44266443, 9573, 2019-11-23 23:50:13
6, 44266761, 14830, 2019-11-23 23:49:43
6, 44266821, 14753, 2019-11-23 23:49:45
6, 44266881, 13577, 2019-11-23 23:49:47
6, 44266941, 13582, 2019-11-23 23:49:49
6, 44267001, 13636, 2019-11-23 23:49:51
6, 44267061, 14795, 2019-11-23 23:49:53
6, 44267121, 12670, 2019-11-23 23:49:55
6, 44267181, 14508, 2019-11-23 23:49:57
6, 44267241, 16435, 2019-11-23 23:49:59
6, 44267301, 14764, 2019-11-23 23:50:1
6, 44267361, 12703, 2019-11-23 23:50:3
6, 44267421, 13627, 2019-11-23 23:50:5
6, 44267481, 13686, 2019-11-23 23:50:7
6, 44267541, 14785, 2019-11-23 23:50:9
6, 44267601, 12646, 2019-11-23 23:50:11
6, 44267661, 13513, 2019-11-23 23:50:13
0, 44266695, 16842, 2019-11-23 23:49:43
0, 44266755, 16282, 2019-11-23 23:49:45
0, 44266815, 20016, 2019-11-23 23:49:47
0, 44266875, 19053, 2019-11-23 23:49:49
0, 44266935, 19575, 2019-11-23 23:49:51
0, 44266995, 18655, 2019-11-23 23:49:53
0, 44267055, 21705, 2019-11-23 23:49:55
0, 44267115, 17041, 2019-11-23 23:49:57
0, 44267175, 20028, 2019-11-23 23:49:59
0, 44267235, 18481, 2019-11-23 23:50:1
0, 44267295, 15571, 2019-11-23 23:50:3
0, 44267355, 20078, 2019-11-23 23:50:5
0, 44267415, 19756, 2019-11-23 23:50:7
0, 44267475, 20256, 2019-11-23 23:50:9
0, 44267535, 20104, 2019-11-23 23:50:11
0, 44267595, 20167, 2019-11-23 23:50:13
0, 44267655, 20270, 2019-11-23 23:50:15
0, 44267715, 20856, 2019-11-23 23:50:17
0, 44267775, 21582, 2019-11-23 23:50:19
0, 44267835, 21574, 2019-11-23 23:50:21
0, 44267895, 20278, 2019-11-23 23:50:23
0, 44267955, 19806, 2019-11-23 23:50:25
0, 44268015, 20243, 2019-11-23 23:50:27
0, 44268075, 20019, 2019-11-23 23:50:29
0, 44268135, 20039, 2019-11-23 23:50:31
0, 44268195, 19960, 2019-11-23 23:50:33
0, 44268255, 20105, 2019-11-23 23:50:35
0, 44268315, 19974, 2019-11-23 23:50:37
0, 44268375, 20104, 2019-11-23 23:50:39
0, 44268435, 21273, 2019-11-23 23:50:41
0, 44268495, 20172, 2019-11-23 23:50:43
1, 44267318, 12952, 2019-11-23 23:50:15
1, 44267378, 12847, 2019-11-23 23:50:17
1, 44267438, 11567, 2019-11-23 23:50:19
1, 44267498, 12989, 2019-11-23 23:50:21
1, 44267558, 11628, 2019-11-23 23:50:23
1, 44267618, 12959, 2019-11-23 23:50:25
1, 44267678, 11554, 2019-11-23 23:50:27
1, 44267738, 13015, 2019-11-23 23:50:29
1, 44267798, 12890, 2019-11-23 23:50:31
1, 44267858, 12955, 2019-11-23 23:50:33
1, 44267918, 13009, 2019-11-23 23:50:35
1, 44267978, 12825, 2019-11-23 23:50:37
1, 44268038, 12938, 2019-11-23 23:50:39
1, 44268098, 12842, 2019-11-23 23:50:41
1, 44268158, 12880, 2019-11-23 23:50:43
2, 44266640, 13777, 2019-11-23 23:50:15
2, 44266700, 12137, 2019-11-23 23:50:17
2, 44266760, 12091, 2019-11-23 23:50:19
2, 44266820, 12042, 2019-11-23 23:50:21
2, 44266880, 13480, 2019-11-23 23:50:23
2, 44266940, 13758, 2019-11-23 23:50:25
2, 44267000, 13524, 2019-11-23 23:50:27
2, 44267060, 13621, 2019-11-23 23:50:29
2, 44267120, 13376, 2019-11-23 23:50:31
2, 44267180, 13469, 2019-11-23 23:50:33
2, 44267240, 12101, 2019-11-23 23:50:35
2, 44267300, 12115, 2019-11-23 23:50:37
2, 44267360, 13304, 2019-11-23 23:50:39
2, 44267420, 12029, 2019-11-23 23:50:41
2, 44267480, 13663, 2019-11-23 23:50:43
4, 44267468, 11025, 2019-11-23 23:50:15
4, 44267528, 10949, 2019-11-23 23:50:17
4, 44267588, 12285, 2019-11-23 23:50:19
4, 44267648, 12270, 2019-11-23 23:50:21
4, 44267708, 12295, 2019-11-23 23:50:23
4, 44267768, 12540, 2019-11-23 23:50:25
4, 44267828, 12430, 2019-11-23 23:50:27
4, 44267888, 12312, 2019-11-23 23:50:29
4, 44267948, 11014, 2019-11-23 23:50:31
4, 44268008, 11208, 2019-11-23 23:50:33
4, 44268068, 10996, 2019-11-23 23:50:35
4, 44268128, 12445, 2019-11-23 23:50:37
4, 44268188, 11109, 2019-11-23 23:50:39
4, 44268248, 12211, 2019-11-23 23:50:41
4, 44268308, 11156, 2019-11-23 23:50:43
5, 44266503, 10693, 2019-11-23 23:50:15
5, 44266563, 10778, 2019-11-23 23:50:17
5, 44266623, 10667, 2019-11-23 23:50:19
5, 44266683, 10799, 2019-11-23 23:50:21
5, 44266743, 10866, 2019-11-23 23:50:23
5, 44266803, 10791, 2019-11-23 23:50:25
5, 44266863, 10759, 2019-11-23 23:50:27
5, 44266923, 10732, 2019-11-23 23:50:29
5, 44266983, 9590, 2019-11-23 23:50:31
5, 44267043, 10725, 2019-11-23 23:50:33
5, 44267103, 9583, 2019-11-23 23:50:35
5, 44267163, 9675, 2019-11-23 23:50:37
5, 44267223, 10740, 2019-11-23 23:50:39
5, 44267283, 9683, 2019-11-23 23:50:41
5, 44267343, 10751, 2019-11-23 23:50:43
3, 44266524, 6775, 2019-11-23 23:50:15
3, 44266584, 7184, 2019-11-23 23:50:17
3, 44266644, 8024, 2019-11-23 23:50:19
3, 44266704, 8030, 2019-11-23 23:50:21
3, 44266764, 8068, 2019-11-23 23:50:23
3, 44266824, 7996, 2019-11-23 23:50:25
3, 44266884, 8027, 2019-11-23 23:50:27
3, 44266944, 8069, 2019-11-23 23:50:29
3, 44267004, 8079, 2019-11-23 23:50:31
3, 44267064, 8255, 2019-11-23 23:50:33
3, 44267124, 7196, 2019-11-23 23:50:35
3, 44267184, 6880, 2019-11-23 23:50:37
3, 44267244, 7979, 2019-11-23 23:50:39
3, 44267304, 8055, 2019-11-23 23:50:41
3, 44267364, 8068, 2019-11-23 23:50:43
6, 44267721, 14709, 2019-11-23 23:50:15
6, 44267781, 14771, 2019-11-23 23:50:17
6, 44267841, 13579, 2019-11-23 23:50:19
6, 44267901, 14550, 2019-11-23 23:50:21
6, 44267961, 16472, 2019-11-23 23:50:23
6, 44268021, 14761, 2019-11-23 23:50:25
6, 44268081, 12788, 2019-11-23 23:50:27
6, 44268141, 14632, 2019-11-23 23:50:29
6, 44268201, 14841, 2019-11-23 23:50:31
6, 44268261, 14828, 2019-11-23 23:50:33
6, 44268321, 13634, 2019-11-23 23:50:35
6, 44268381, 14601, 2019-11-23 23:50:37
6, 44268441, 14819, 2019-11-23 23:50:39
6, 44268501, 16327, 2019-11-23 23:50:41
6, 44268561, 13767, 2019-11-23 23:50:43
4, 44268368, 11003, 2019-11-23 23:50:45
4, 44268428, 12458, 2019-11-23 23:50:47
4, 44268488, 11126, 2019-11-23 23:50:49
4, 44268548, 12260, 2019-11-23 23:50:51
4, 44268608, 11022, 2019-11-23 23:50:53
4, 44268668, 12303, 2019-11-23 23:50:55
4, 44268728, 11146, 2019-11-23 23:50:57
4, 44268788, 12282, 2019-11-23 23:50:59
4, 44268848, 10953, 2019-11-23 23:51:1
4, 44268908, 11168, 2019-11-23 23:51:3
4, 44268968, 12254, 2019-11-23 23:51:5
4, 44269028, 11023, 2019-11-23 23:51:7
4, 44269088, 11074, 2019-11-23 23:51:9
4, 44269148, 12112, 2019-11-23 23:51:11
4, 44269208, 11097, 2019-11-23 23:51:13
4, 44269268, 11154, 2019-11-23 23:51:15
3, 44267424, 8042, 2019-11-23 23:50:45
3, 44267484, 8066, 2019-11-23 23:50:47
3, 44267544, 8038, 2019-11-23 23:50:49
3, 44267604, 8018, 2019-11-23 23:50:51
3, 44267664, 8134, 2019-11-23 23:50:53
3, 44267724, 7209, 2019-11-23 23:50:55
3, 44267784, 7706, 2019-11-23 23:50:57
3, 44267844, 8021, 2019-11-23 23:50:59
3, 44267904, 7632, 2019-11-23 23:51:1
3, 44267964, 7152, 2019-11-23 23:51:3
3, 44268024, 7961, 2019-11-23 23:51:5
3, 44268084, 7910, 2019-11-23 23:51:7
3, 44268144, 8060, 2019-11-23 23:51:9
3, 44268204, 7967, 2019-11-23 23:51:11
3, 44268264, 8070, 2019-11-23 23:51:13
3, 44268324, 7994, 2019-11-23 23:51:15
1, 44268218, 11575, 2019-11-23 23:50:45
1, 44268278, 12903, 2019-11-23 23:50:47
1, 44268338, 11504, 2019-11-23 23:50:49
1, 44268398, 12985, 2019-11-23 23:50:51
1, 44268458, 12934, 2019-11-23 23:50:53
1, 44268518, 12848, 2019-11-23 23:50:55
1, 44268578, 11574, 2019-11-23 23:50:57
1, 44268638, 12953, 2019-11-23 23:50:59
1, 44268698, 12814, 2019-11-23 23:51:1
1, 44268758, 13009, 2019-11-23 23:51:3
1, 44268818, 12752, 2019-11-23 23:51:5
1, 44268878, 11453, 2019-11-23 23:51:7
1, 44268938, 12796, 2019-11-23 23:51:9
1, 44268998, 12799, 2019-11-23 23:51:11
1, 44269058, 14557, 2019-11-23 23:51:13
1, 44269118, 12926, 2019-11-23 23:51:15
5, 44267403, 10780, 2019-11-23 23:50:45
5, 44267463, 10724, 2019-11-23 23:50:47
5, 44267523, 10799, 2019-11-23 23:50:49
5, 44267583, 10739, 2019-11-23 23:50:51
5, 44267643, 10820, 2019-11-23 23:50:53
5, 44267703, 10768, 2019-11-23 23:50:55
5, 44267763, 10746, 2019-11-23 23:50:57
5, 44267823, 10913, 2019-11-23 23:50:59
5, 44267883, 10764, 2019-11-23 23:51:1
5, 44267943, 10781, 2019-11-23 23:51:3
5, 44268003, 10781, 2019-11-23 23:51:5
5, 44268063, 10790, 2019-11-23 23:51:7
5, 44268123, 10790, 2019-11-23 23:51:9
5, 44268183, 9587, 2019-11-23 23:51:11
5, 44268243, 10789, 2019-11-23 23:51:13
5, 44268303, 10709, 2019-11-23 23:51:15
